WarNum,WarName,WarType,ccode,StateName,Side,StartYear,EndYear,Initiator,Outcome,WhereFought,BatDeath
743,First Lebanese,4,660,Lebanon,1,1958,1958,,1,6,
743,First Lebanese,4,,National Front,2,1958,1958,,1,6,
745,Cuban Revolution,4,40,Cuba,1,1958,1959,,2,1,3000
745,Cuban Revolution,4,,Castroites,2,1958,1959,,2,1,3000
746,Second Burmese,4,775,Burma,1,1958,1960,,7,7,3150
746,Second Burmese,4,775,Burma,1,1958,1960,,7,7,3150
746,Second Burmese,4,,Karens,2,1958,1960,,7,7,3150
746,Second Burmese,4,,Communists,2,1958,1960,,7,7,3150
747,Iraq-Shammar,4,645,Iraq,1,1959,1959,,1,6,
747,Iraq-Shammar,4,645,Iraq,1,1959,1959,,1,6,
747,Iraq-Shammar,4,,Shammar Tribe,2,1959,1959,,1,6,
747,Iraq-Shammar,4,,Pro-WesternOfficers,2,1959,1959,,1,6,
748,Vietnam Phase 1,4,2,United States of America,1,1961,1965,,4,7,
748,Vietnam Phase 1,4,817,Vietnam,1,1960,1965,,4,7,100200
748,Vietnam Phase 1,4,817,Republic of,1,1960,1965,,4,7,100200
748,Vietnam Phase 1,4,,NLF,2,1960,1965,,4,7,100200
748,Vietnam Phase 1,4,,NLF,2,1960,1965,,4,7,100200
750,First DRC (Zaire),5,490,Zaire,1,1960,1963,,1,4,
750,First DRC (Zaire),5,490,Zaire,1,1960,1963,,1,4,
750,First DRC (Zaire),5,211,Belgium,2,1960,1960,,1,4,
750,First DRC (Zaire),5,,Katanga,2,1960,1963,,1,4,
750,First DRC (Zaire),5,,Leftists,2,1960,1963,,1,4,
751,First Laotian,4,812,Laos,1,1960,1962,,3,7,5000
751,First Laotian,4,816,Vietnam,2,1961,1962,,3,7,
751,First Laotian,4,816,Democratic Rep.,2,1961,1962,,3,7,
751,First Laotian,4,,Pathet Lao,2,1960,1962,,3,7,5000
752,First Iraqi Kurd,5,645,Iraq,1,1961,1963,,6,6,2500
752,First Iraqi Kurd,5,,Kurds,2,1961,1963,,6,6,2500
753,Algerian Revolutionaries,4,615,Algeria,1,1962,1963,,2,6,1500
753,Algerian Revolutionaries,4,,ALN,2,1962,1963,,2,6,1500
755,North Yemen,4,651,Egypt,1,1962,1967,,1,6,
755,North Yemen,4,651,United Arab Republic,1,1962,1967,,1,6,
755,North Yemen,4,678,Yemen Arab Republic,1,1962,1969,,1,6,
755,North Yemen,4,,Royalists,2,1962,1969,,1,6,
756,Second Laotian Phase 1,4,2,United States of America,1,1964,1968,,4,7,
756,Second Laotian Phase 1,4,812,Laos,1,1963,1968,,4,7,18500
756,Second Laotian Phase 1,4,,Pathet Lao,2,1963,1968,,4,7,18500
756,Second Laotian Phase 1,4,816,Vietnam,2,1963,1968,,4,7,
756,Second Laotian Phase 1,4,816,Democratic Rep.,2,1963,1968,,4,7,
757,First Ogaden,5,530,Ethiopia,1,1963,1964,,1,4,
757,First Ogaden,5,520,Somalia,2,1963,1964,,1,4,
757,First Ogaden,5,,Ogaden,2,1963,1964,,1,4,
758,First South Sudan,5,625,Sudan,1,1963,1972,,3,6,
758,First South Sudan,5,,Anya Nya,2,1963,1972,,3,6,
760,Second DRC (Jeunesse),5,490,Congo,1,1963,1965,,1,4,
760,Second DRC (Jeunesse),5,,Juenesse warriors,2,1963,1965,,1,4,
761,First Rwanda,4,517,Rwanda,1,1963,1964,,1,4,1000
761,First Rwanda,4,,Watusi,2,1963,1964,,1,4,1000
762,Third DRC (Simba) Rebellion,4,211,Belgium,1,1964,1965,,1,4,
762,Third DRC (Simba) Rebellion,4,490,Congo,1,1964,1965,,1,4,4250
762,Third DRC (Simba) Rebellion,4,,Gbenye followers,2,1964,1965,,1,4,4250
763,Zanzibar Arab-African,4,511,Zanzibar,1,1964,1964,,2,4,
763,Zanzibar Arab-African,4,,Africans,2,1964,1964,,2,4,
765,Second Iraqi Kurds,5,645,Iraq,1,1965,1966,,3,6,3000
765,Second Iraqi Kurds,5,,Kurds,2,1965,1966,,3,6,3000
766,Dominican Republic,4,2,United States of America,1,1965,1965,,7,1,
766,Dominican Republic,4,42,Dominican Republic,1,1965,1965,,7,1,2491
766,Dominican Republic,4,,Leftists,2,1965,1965,,7,1,2491
767,First West Papua,5,850,Indonesia,1,1965,1969,,6,7,
767,First West Papua,5,850,Indonesia,1,1965,1969,,6,7,
767,First West Papua,5,,OPM,2,1965,1969,,6,7,
767,First West Papua,5,,West Papua,2,1965,1969,,6,7,
768,First Uganda,5,500,Uganda,1,1966,1966,,1,4,
768,First Uganda,5,,Buganda Tribe,2,1966,1966,,1,4,
770,First Guatemala,4,2,United States,1,1966,1968,,1,1,
770,First Guatemala,4,90,Guatemala,1,1966,1968,,1,1,1000
770,First Guatemala,4,,Leftists,2,1966,1968,,1,1,1000
771,First Chad (FROLINAT) Rebellion,5,220,France,1,1968,1971,,1,4,
771,First Chad (FROLINAT) Rebellion,5,483,Chad,1,1966,1971,,1,4,3500
771,First Chad (FROLINAT) Rebellion,5,,Frolinat Rebels,2,1966,1971,,1,4,3500
772,Cultural Revolution Phase 1,6,,Red Guard,1,1967,1967,,4,7,
772,Cultural Revolution Phase 1,6,,Regional military,2,1967,1967,,4,7,
773,Third Burmese,5,775,Burma,1,1967,1980,,7,7,29200
773,Third Burmese,5,775,Burma,1,1967,1980,,7,7,29200
773,Third Burmese,5,,Karens,2,1967,1980,,7,7,29200
773,Third Burmese,5,,Communists,2,1967,1980,,7,7,29200
775,Biafra,5,475,Nigeria,1,1967,1970,,1,4,
775,Biafra,5,,Biafrans,2,1967,1970,,1,4,
776,Cultural Revolution Phase 2,4,710,China,1,1967,1968,,1,7,
776,Cultural Revolution Phase 2,4,,Red Guard,2,1967,1968,,1,7,
777,Third Iraqi Kurds,5,645,Iraq,1,1969,1970,,3,6,4000
777,Third Iraqi Kurds,5,,Kurds,2,1969,1970,,3,6,4000
778,Naxalite Rebellion,5,750,India,1,1970,1971,,1,7,2100
778,Naxalite Rebellion,5,,Naxalite Marxists,2,1970,1971,,1,7,2100
780,Black September,4,663,Jordan,1,1970,1970,,1,6,3440
780,Black September,4,652,Syria,2,1970,1970,,1,6,
780,Black September,4,,Palestinians,2,1970,1970,,1,6,3440
781,Second Guatemala,4,90,Guatemala,1,1970,1971,,1,1,1000
781,Second Guatemala,4,,Leftists,2,1970,1971,,1,1,1000
782,Pakistan-Bengal,5,770,Pakistan,1,1971,1971,,4,7,
782,Pakistan-Bengal,5,,Bengalis,2,1971,1971,,4,7,
783,First Sri Lanka-JVP,4,780,Sri Lanka,1,1971,1971,,1,7,4053
783,First Sri Lanka-JVP,4,,Janatha Vimukthi- JVP,2,1971,1971,,1,7,4053
785,Khmer Rouge,4,2,United States of America,1,1971,1973,,2,7,
785,Khmer Rouge,4,811,Cambodia,1,1971,1975,,2,7,85000
785,Khmer Rouge,4,,Khmer Rouge,2,1971,1975,,2,7,85000
786,First Philippine-Moro,5,840,Philippines,1,1972,1981,,1,7,30000
786,First Philippine-Moro,5,,MNLF Moros,2,1972,1981,,1,7,30000
787,Communist Insurgency,4,800,Thailand,1,1972,1973,,6,7,2200
787,Communist Insurgency,4,,Communists,2,1972,1973,,6,7,2200
788,Eritrean Split,7,,ELF,1,1972,1974,,6,4,
788,Eritrean Split,7,,EPLF,2,1972,1974,,6,4,
789,First Burundi,4,516,Burundi,1,1972,1972,,1,4,2000
789,First Burundi,4,,Hutu,2,1972,1972,,1,4,2000
790,Philippines-NPA,4,840,Philippines,1,1972,1992,,6,7,31000
790,Philippines-NPA,4,,NPA,2,1972,1992,,6,7,31000
791,Rhodesia,4,552,Rhodesia,1,1972,1979,,2,4,11000
791,Rhodesia,4,,Patriotic Front,2,1972,1979,,2,4,11000
792,Baluchi Separatists,5,770,Pakistan,1,1973,1977,,1,7,8600
792,Baluchi Separatists,5,,Baluchi Rebels,2,1973,1977,,1,7,8600
793,Chilean Coup of 1973,4,155,Chile,1,1973,1973,,2,1,3400
793,Chilean Coup of 1973,4,,Pinochet led military,2,1973,1973,,2,1,3400
795,Dhofar Rebellion Phase 2,5,200,United Kingdom,1,1973,1975,,1,6,
795,Dhofar Rebellion Phase 2,5,630,Iran,1,1973,1975,,1,6,
795,Dhofar Rebellion Phase 2,5,698,Oman,1,1973,1975,,1,6,2870
795,Dhofar Rebellion Phase 2,5,,PFLOAG,2,1973,1975,,1,6,2870
797,Fourth Iraqi Kurds,5,645,Iraq,1,1974,1975,,1,6,20000
797,Fourth Iraqi Kurds,5,630,Iran,2,1974,1975,,1,6,
797,Fourth Iraqi Kurds,5,,Kurds,2,1974,1975,,1,6,20000
798,Eritrean War,5,40,Cuba,1,1976,1978,,1,4,
798,Eritrean War,5,530,Ethiopia,1,1975,1978,,1,4,12500
798,Eritrean War,5,,Eritrean Peo. Lib.,2,1975,1978,,1,4,12500
800,Argentine Leftists,4,160,Argentina,1,1975,1977,,1,1,2850
800,Argentine Leftists,4,160,Argentina,1,1975,1977,,1,1,2850
800,Argentine Leftists,4,,Montoneros,2,1975,1977,,1,1,2850
800,Argentine Leftists,4,,ERP,2,1975,1977,,1,1,2850
801,Second Lebanese,7,660,Maronite militias,1,1975,1976,,3,6,
801,Second Lebanese,7,652,Syria,1,1976,1976,,3,6,
801,Second Lebanese,7,,Lebanese National Movement,2,1975,1976,,3,6,
802,Second West Papua,5,850,Indonesia,1,1976,1978,,6,7,2100
802,Second West Papua,5,850,Indonesia,1,1976,1978,,6,7,2100
802,Second West Papua,5,,OPR,2,1976,1978,,6,7,2100
802,Second West Papua,5,,West Papua,2,1976,1978,,6,7,2100
803,Third Laotian,5,812,Laos,1,1976,1979,,1,7,6000
803,Third Laotian,5,816,Vietnam,1,1976,1979,,1,7,
803,Third Laotian,5,,Hmong,2,1976,1979,,1,7,6000
804,Angolan Control,4,40,Cuba,1,1976,1991,,3,4,
804,Angolan Control,4,540,Angola,1,1976,1991,,3,4,
804,Angolan Control,4,,UNITA,2,1976,1991,,3,4,
804,Angolan Control,4,560,South Africa,2,1976,1989,,3,4,
805,Second Ogaden Phase 1,5,40,Cuba,1,1976,1977,,4,4,
805,Second Ogaden Phase 1,5,530,Ethiopia,1,1976,1977,,4,4,29000
805,Second Ogaden Phase 1,5,520,Somalia,2,1976,1977,,4,4,
805,Second Ogaden Phase 1,5,,WSLF,2,1976,1977,,4,4,29000
806,East Timorese War Phase 3,5,850,Indonesia,1,1976,1979,,1,7,
806,East Timorese War Phase 3,5,,Fretilin,2,1976,1979,,1,7,
807,Third Lebanese,7,,Lebanese Forces,1,1978,1978,,6,6,2300
807,Third Lebanese,7,,Lebanese Forces,1,1978,1978,,6,6,2300
807,Third Lebanese,7,666,Israel,1,1978,1978,,6,6,
807,Third Lebanese,7,,PLO,2,1978,1978,,6,6,2300
807,Third Lebanese,7,,Shiite militia,2,1978,1978,,6,6,2300
807,Third Lebanese,7,652,Syria,2,1978,1978,,6,6,
808,Second Ogaden Phase 3,5,40,Cuba,1,1978,1980,,1,4,
808,Second Ogaden Phase 3,5,530,Ethiopia,1,1978,1980,,1,4,22000
808,Second Ogaden Phase 3,5,530,Ethiopia,1,1978,1980,,1,4,22000
808,Second Ogaden Phase 3,5,,Ogaden,2,1978,1980,,1,4,22000
808,Second Ogaden Phase 3,5,,WSLF,2,1978,1980,,1,4,22000
808,Second Ogaden Phase 3,5,520,Somalia,2,1980,1980,,1,4,
809,Third Guatemala,4,90,Guatemala,1,1978,1984,,1,1,6000
809,Third Guatemala,4,,The Democratic Front Against Repression,2,1978,1984,,1,1,6000
810,Saur Revolution,4,700,Afghanistan,1,1978,1978,,2,7,3000
810,Saur Revolution,4,,Leftist Military,2,1978,1978,,2,7,3000
811,Fourth DRC (Shaba),4,211,Belgium,1,1978,1978,,1,4,
811,Fourth DRC (Shaba),4,220,France,1,1978,1978,,1,4,
811,Fourth DRC (Shaba),4,490,DRC,1,1978,1978,,1,4,1000
811,Fourth DRC (Shaba),4,,FNLC,2,1978,1978,,1,4,1000
812,First Afghan Mujahideen Uprising,4,365,Russia,1,1979,1980,,4,7,
812,First Afghan Mujahideen Uprising,4,700,Afghanistan,1,1978,1980,,4,7,33000
812,First Afghan Mujahideen Uprising,4,,Mujahideen,2,1978,1980,,4,7,33000
813,Overthrow of the Shah,4,630,Iran,1,1978,1979,,2,6,1100
813,Overthrow of the Shah,4,,Anti-Shah Coalition,2,1978,1979,,2,6,1100
815,Sandinista Rebellion,4,93,Nicaragua,1,1978,1979,,2,1,4000
815,Sandinista Rebellion,4,,Sandinistas,2,1978,1979,,2,1,4000
816,Anti-Khomeini Coalition,4,630,Iran,1,1979,1984,,1,6,
816,Anti-Khomeini Coalition,4,630,Iran,1,1979,1984,,1,6,
816,Anti-Khomeini Coalition,4,,Anti-Khmoneini Coalition: Fedayeen Kalq,2,1979,1984,,1,6,
816,Anti-Khomeini Coalition,4,,Kurds,2,1979,1984,,1,6,
817,El Salvador,4,92,El Salvador,1,1979,1992,,3,1,
817,El Salvador,4,,Salvadorean Democratic Front,2,1979,1992,,3,1,
818,Mozambique,4,510,Tanzania,1,1985,1992,,1,4,
818,Mozambique,4,541,Mozambique,1,1979,1992,,1,4,
818,Mozambique,4,552,Zimbabwe,1,1982,1992,,1,4,
818,Mozambique,4,,Renamo,2,1979,1992,,1,4,
820,Second Chad (Habre Revolt),5,483,Chad,1,1980,1984,,2,4,5000
820,Second Chad (Habre Revolt),5,620,Libya,1,1980,1981,,2,4,
820,Second Chad (Habre Revolt),5,220,France,2,1983,1984,,2,4,
820,Second Chad (Habre Revolt),5,,FAN,2,1980,1984,,2,4,5000
822,Second Uganda,5,500,Uganda,1,1980,1986,,2,4,46000
822,Second Uganda,5,,National Resistance Army,2,1980,1986,,2,4,46000
823,Nigeria-Muslim,5,475,Nigeria,1,1980,1981,,1,4,1050
823,Nigeria-Muslim,5,,Muslim fundamentalists,2,1980,1981,,1,4,1050
825,Hama,4,652,Syria,1,1981,1982,,1,6,3000
825,Hama,4,,Muslim Brotherhood,2,1981,1982,,1,6,3000
826,Tigrean and Eritrean,5,530,Ethiopia,1,1982,1991,,2,4,75000
826,Tigrean and Eritrean,5,530,Ethiopia,1,1982,1991,,2,4,75000
826,Tigrean and Eritrean,5,,Tigray,2,1982,1991,,2,4,75000
826,Tigrean and Eritrean,5,,Eritrea,2,1982,1991,,2,4,75000
827,Shining Path,4,135,Peru,1,1982,1992,,1,1,16000
827,Shining Path,4,135,Peru,1,1982,1992,,1,1,16000
827,Shining Path,4,,Shining Path,2,1982,1992,,1,1,16000
827,Shining Path,4,,TARM,2,1982,1992,,1,1,16000
828,Contra War,4,93,Nicaragua,1,1982,1990,,6,1,32200
828,Contra War,4,,Contras,2,1982,1990,,6,1,32200
831,Matabeleland,4,552,Zimbabwe,1,1983,1987,,1,4,
831,Matabeleland,4,,ZAPU,2,1983,1987,,1,4,
832,Fourth Burmese,5,775,Burma,1,1983,1988,,1,7,4000
832,Fourth Burmese,5,775,Burma,1,1983,1988,,1,7,4000
832,Fourth Burmese,5,,Karen,2,1983,1988,,1,7,4000
832,Fourth Burmese,5,,Kachin Rebels,2,1983,1988,,1,7,4000
833,Fourth Lebanese Civil,4,2,United States,1,1983,1984,,2,6,
833,Fourth Lebanese Civil,4,220,France,1,1983,1984,,2,6,
833,Fourth Lebanese Civil,4,660,Lebanon,1,1983,1984,,2,6,
833,Fourth Lebanese Civil,4,660,Lebanon,1,1983,1984,,2,6,
833,Fourth Lebanese Civil,4,,Shi'ites,2,1983,1984,,2,6,
833,Fourth Lebanese Civil,4,,Druze,2,1983,1984,,2,6,
835,First Sri Lanka Tamil,5,750,India,1,1987,1990,,3,7,
835,First Sri Lanka Tamil,5,780,Sri Lanka,1,1983,2002,,3,7,25500
835,First Sri Lanka Tamil,5,,Tamils,2,1983,2002,,3,7,25500
836,Second South Sudan,4,625,Sudan,1,1983,1991,,3,6,
836,Second South Sudan,4,,SPLA-Garang faction,2,1983,1991,,3,6,
837,Indian Golden Temple,5,750,India,1,1984,1984,,6,7,
837,Indian Golden Temple,5,,Sikhs,2,1984,1984,,6,7,
838,First Turkish Kurds,5,640,Turkey,1,1984,1986,,7,6,10500
838,First Turkish Kurds,5,640,Turkey,1,1984,1986,,7,6,10500
838,First Turkish Kurds,5,,Kurds,2,1984,1986,,7,6,10500
838,First Turkish Kurds,5,,PKK,2,1984,1986,,7,6,10500
840,Fifth Iraqi  Kurds,5,645,Iraq,1,1985,1988,,1,6,
840,Fifth Iraqi  Kurds,5,630,Iran,2,1985,1988,,1,6,
840,Fifth Iraqi  Kurds,5,,Kurds,2,1985,1988,,1,6,
842,South Yemen,4,680,Yemen People's Republic,1,1986,1986,,2,6,13000
842,South Yemen,4,,Leftist Factions,2,1986,1986,,2,6,13000
843,Holy Spirit Movement,4,500,Uganda,1,1986,1987,,1,4,7000
843,Holy Spirit Movement,4,,HSMF,2,1986,1987,,1,4,7000
845,Second Sri Lanka-JVP,4,780,Sri Lanka,1,1987,1989,,1,7,
845,Second Sri Lanka-JVP,4,,JVP,2,1987,1989,,1,7,
846,Inkatha-ANC,7,,Inkatha,1,1987,1994,,6,4,
846,Inkatha-ANC,7,,ANC,2,1987,1994,,6,4,
847,Fifth Burmese,4,775,Burma,1,1988,1988,,1,7,
847,Fifth Burmese,4,,Pro-democracy,2,1988,1988,,1,7,
848,First Somalia,4,520,Somalia,1,1988,1991,,2,4,
848,First Somalia,4,,rebel clans,2,1988,1991,,2,4,
850,Fifth Lebanese,4,660,Lebanon,1,1989,1990,,2,6,
850,Fifth Lebanese,4,652,Syria,2,1989,1990,,2,6,
850,Fifth Lebanese,4,,militias,2,1989,1990,,2,6,
851,Second Afghan Mujahideen Uprising,4,700,Afghanistan,1,1989,2001,,4,7,
851,Second Afghan Mujahideen Uprising,4,,Mujahadin,2,1989,2001,,4,7,
852,Third Chad (Deby Coup),4,483,Chad,1,1989,1990,,2,4,3800
852,Third Chad (Deby Coup),4,,Deby's MPS,2,1989,1990,,2,4,3800
853,First Aceh,5,850,Indonesia,1,1989,1991,,1,7,
853,First Aceh,5,,GAM,2,1989,1991,,1,7,
854,Bougainville Secession,5,910,Papua New Guinea,1,1989,1992,,7,7,
854,Bougainville Secession,5,,BRA,2,1989,1992,,7,7,
856,Eighth Colombia,5,100,Colombia,1,1989,,,5,1,28161
856,Eighth Colombia,5,100,Colombia,1,1989,,,5,1,28161
856,Eighth Colombia,5,,FARC,2,1989,,,5,1,28161
856,Eighth Colombia,5,,Drug Lords,2,1989,,,5,1,28161
857,First Cambodian Civil War,4,811,Cambodia,1,1989,1991,,3,7,
857,First Cambodian Civil War,4,811,Cambodia,1,1989,1991,,3,7,
857,First Cambodian Civil War,4,,Khmer Rouge,2,1989,1991,,3,7,
857,First Cambodian Civil War,4,,KPNFL,2,1989,1991,,3,7,
858,Romania,4,360,Romania,1,1989,1989,,2,2,1000
858,Romania,4,,Anti-Ceaucescu Rebels,2,1989,1989,,2,2,1000
860,First Liberia,4,450,Liberia,1,1989,1990,,7,4,
860,First Liberia,4,475,Nigeria,1,1990,1990,,7,4,
860,First Liberia,4,,NPFL,2,1989,1990,,7,4,
861,Kashmir Insurgents,5,750,India,1,1990,2005,,7,7,27700
861,Kashmir Insurgents,5,,Kashmiri Guerillas,2,1990,2005,,7,7,27700
862,Shiite and Kurdish,5,645,Iraq,1,1991,1991,,1,6,
862,Shiite and Kurdish,5,645,Iraq,1,1991,1991,,1,6,
862,Shiite and Kurdish,5,,Shiites,2,1991,1991,,1,6,
862,Shiite and Kurdish,5,,Kurds,2,1991,1991,,1,6,
863,First Sierra Leone,4,451,Sierra Leone,1,1991,1996,,1,4,
863,First Sierra Leone,4,,RUF,2,1991,1996,,1,4,
864,Croatian Independence,5,345,Yugoslavia,1,1991,1992,,2,2,
864,Croatian Independence,5,345,Serbia,1,1991,1992,,2,2,
864,Croatian Independence,5,,Croatia,2,1991,1992,,2,2,
864,Croatian Independence,5,,Croatia,2,1991,1992,,2,2,
865,Second Turkish Kurds,5,640,Turkey,1,1991,1999,,6,6,16500
865,Second Turkish Kurds,5,640,Turkey,1,1991,1999,,6,6,16500
865,Second Turkish Kurds,5,,Kurds,2,1991,1999,,6,6,16500
865,Second Turkish Kurds,5,,PKK,2,1991,1999,,6,6,16500
866,The SPLA Division (Dinka-Nuer) War,7,,Garang faction,1,1991,1992,,7,4,
866,The SPLA Division (Dinka-Nuer) War,7,,Nuer faction,2,1991,1992,,7,4,
868,Jukun-Tiv War,7,,Jukun,1,1991,1992,,6,4,
868,Jukun-Tiv War,7,,Tiv,2,1991,1992,,6,4,
870,Second Somalia,4,475,Nigeria,1,1992,1995,,3,4,
870,Second Somalia,4,520,Somalia,1,1991,1997,,3,4,
870,Second Somalia,4,770,Pakistan,1,1992,1995,,3,4,
870,Second Somalia,4,900,Australia,1,1992,1995,,3,4,
870,Second Somalia,4,220,France,1,1992,1995,,3,4,
870,Second Somalia,4,2,United States of America,1,1992,1994,,3,4,
870,Second Somalia,4,325,Italy,1,1992,1995,,3,4,
870,Second Somalia,4,,Aideed Faction,2,1991,1997,,3,4,
871,Georgia,4,372,Georgia,1,1991,1992,,2,2,
871,Georgia,4,,Reform,2,1991,1992,,2,2,
872,Nagorno-Karabakh,5,373,Azerbaijan,1,1991,1993,,4,2,10000
872,Nagorno-Karabakh,5,371,Armenia,2,1991,1993,,4,2,
872,Nagorno-Karabakh,5,,Nagorno-Karabakh,2,1991,1993,,4,2,10000
873,Dniestrian Independence,5,359,Moldova,1,1991,1992,,3,2,
873,Dniestrian Independence,5,,Dniestria,2,1991,1992,,3,2,
875,Algerian Islamic Front,4,615,Algeria,1,1992,1999,,3,6,
875,Algerian Islamic Front,4,,Islamic Front,2,1992,1999,,3,6,
876,Tajikistan,4,365,Russia,1,1993,1997,,3,7,
876,Tajikistan,4,702,Tadzhikistan,1,1992,1997,,3,7,
876,Tajikistan,4,,United Tajik Opposition,2,1992,1997,,3,7,
877,Bosnian-Serb Rebellion,5,346,Bosnia,1,1992,1994,,1,2,46043
877,Bosnian-Serb Rebellion,5,2,United States,1,1995,1995,,1,2,
877,Bosnian-Serb Rebellion,5,344,Croatia,1,1992,1994,,1,2,
877,Bosnian-Serb Rebellion,5,,Bosnian Serbs,2,1992,1994,,1,2,46043
877,Bosnian-Serb Rebellion,5,344,Croatia,2,1994,1994,,1,2,
878,Second Liberia,4,450,Liberia,1,1992,1995,,3,4,
878,Second Liberia,4,450,Liberia,1,1992,1995,,3,4,
878,Second Liberia,4,475,Nigeria,1,1992,1992,,3,4,
878,Second Liberia,4,,NPFL,2,1992,1995,,3,4,
878,Second Liberia,4,,ULIMO,2,1992,1995,,3,4,
880,Angolan War of the Cities,4,540,Angola,1,1992,1994,,3,4,
880,Angolan War of the Cities,4,,UNITA,2,1992,1994,,3,4,
881,Second Cambodia Civil,4,811,Cambodia,1,1993,1997,,1,7,
881,Second Cambodia Civil,4,,Khmer Rouge,2,1993,1997,,1,7,
882,Abkhazia Revolt,5,372,Georgia,1,1993,1994,,2,2,8000
882,Abkhazia Revolt,5,,Abkhazia,2,1993,1994,,2,2,8000
883,Second Burundi,4,516,Burundi,1,1993,1998,,7,4,
883,Second Burundi,4,,Tutsi army,2,1993,1998,,7,4,
885,South Yemeni Secessionist,5,679,Yemen,1,1994,1994,,1,6,
885,South Yemeni Secessionist,5,,South Yemen,2,1994,1994,,1,6,
886,Second Rwanda,4,517,Rwanda,1,1994,1994,,2,4,
886,Second Rwanda,4,,Patriotic Front,2,1994,1994,,2,4,
888,First Chechnya,5,365,Russia,1,1994,1996,,2,2,10000
888,First Chechnya,5,,Chechnya,2,1994,1996,,2,2,10000
890,Iraqi Kurd Internecine,7,,PUK,1,1994,1995,,6,6,
890,Iraqi Kurd Internecine,7,,KDP,2,1994,1995,,6,6,
891,Croatia-Krajina War,5,344,Croatia,1,1995,1995,,1,2,
891,Croatia-Krajina War,5,,Krajinia Serbs,2,1995,1995,,1,2,
892,Third Liberia,4,450,Liberia,1,1996,1996,,3,4,
892,Third Liberia,4,,NPFL,2,1996,1996,,3,4,
893,Sixth Iraqi Kurds,5,645,Iraq,1,1996,1996,,6,6,
893,Sixth Iraqi Kurds,5,,PUK,2,1996,1996,,6,6,
895,Fifth DRC,4,490,DRC,1,1996,1997,,2,4,
895,Fifth DRC,4,500,Uganda,2,1997,1997,,2,4,
895,Fifth DRC,4,517,Rwanda,2,1997,1997,,2,4,
895,Fifth DRC,4,540,Angola,2,1997,1997,,2,4,
895,Fifth DRC,4,,ADFL,2,1996,1997,,2,4,
896,Third Rwanda,4,517,Rwanda,1,1997,1998,,1,4,3300
896,Third Rwanda,4,,Hutu rebels,2,1997,1998,,1,4,3300
897,First Congo (Brazzaville),4,484,Congo,1,1997,1997,,2,4,
897,First Congo (Brazzaville),4,540,Angola,2,1997,1997,,2,4,
897,First Congo (Brazzaville),4,,FDU,2,1997,1997,,2,4,
898,Second Sierra Leone,4,451,Sierra Leone,1,1998,1999,,2,4,
898,Second Sierra Leone,4,,Kabbah faction,2,1998,1999,,2,4,
898,Second Sierra Leone,4,452,Ghana,2,1998,1999,,2,4,
898,Second Sierra Leone,4,475,Nigeria,2,1998,1999,,2,4,
898,Second Sierra Leone,4,438,Guinea,2,1998,1999,,2,4,
898,Second Sierra Leone,4,200,United Kingdom,2,2000,2000,,2,4,
900,Kosovo Independence,5,345,Yugoslavia,1,1998,1999,,4,2,1200
900,Kosovo Independence,5,,KLA,2,1998,1999,,4,2,1200
902,Guinea-Bissau Military,4,438,Guinea,1,1998,1998,,2,4,
902,Guinea-Bissau Military,4,404,Guinea-Bissau,1,1998,1999,,2,4,
902,Guinea-Bissau Military,4,433,Senegal,1,1998,1998,,2,4,
902,Guinea-Bissau Military,4,,ManJunta,2,1998,1999,,2,4,
905,Africa's World War,4,540,Angola,1,1998,2002,,3,4,
905,Africa's World War,4,625,Sudan,1,1998,2002,,3,4,
905,Africa's World War,4,565,Namibia,1,1998,2001,,3,4,
905,Africa's World War,4,552,Zimbabwe,1,1998,2002,,3,4,
905,Africa's World War,4,483,Chad,1,1998,1999,,3,4,
905,Africa's World War,4,490,Democratic Republic of Congo,1,1998,2002,,3,4,
905,Africa's World War,4,490,Democratic Republic of Congo,1,1998,2002,,3,4,
905,Africa's World War,4,517,Rwanda,2,1998,2002,,3,4,
905,Africa's World War,4,516,Burundi,2,1998,2002,,3,4,
905,Africa's World War,4,500,Uganda,2,1998,2002,,3,4,
905,Africa's World War,4,,RCD,2,1998,2002,,3,4,
905,Africa's World War,4,,MLC,2,1998,2002,,3,4,
906,Fourth Chad (Togoimi Revolt),4,483,Chad,1,1998,2000,,7,4,
906,Fourth Chad (Togoimi Revolt),4,483,Chad,1,1998,2000,,7,4,
906,Fourth Chad (Togoimi Revolt),4,,MDD,2,1998,2000,,7,4,
906,Fourth Chad (Togoimi Revolt),4,,MDJT,2,1998,2000,,7,4,
907,Third Angolan,4,540,Angola,1,1998,2002,,1,4,
907,Third Angolan,4,,UNITA,2,1998,2002,,1,4,
908,Second Congo (Brazzaville),4,484,Congo,1,1998,1999,,1,4,
908,Second Congo (Brazzaville),4,,Ninjas and Cocoye militias,2,1998,1999,,1,4,
910,Moluccas Sectarian,7,,Laskar Jihad,1,1999,2000,,7,7,
910,Moluccas Sectarian,7,,Laskar Jihad,1,1999,2000,,7,7,
910,Moluccas Sectarian,7,,FKM,2,1999,2000,,7,7,
910,Moluccas Sectarian,7,,RMS,2,1999,2000,,7,7,
911,First Nigeria Christian-Muslim,7,,Christian Tarok,1,1999,2000,,1,4,
911,First Nigeria Christian-Muslim,7,,Muslim Fulani,2,1999,2000,,1,4,
912,Second Aceh,5,850,Indonesia,1,1999,2002,,3,7,3830
