One Chase Manhattan Plaza,1961,16mm film (black and white |  sound),10,,Film,Film,3/7/2002,N,157272
Oreos With Attitude,2001,16mm film (color |  sound),27,,Film,Film,6/20/2002,N,157273
Panta rhei,1954,16mm film (black and white |  sound),10,,Film,Film,5/10/2002,N,157274
Paul Revere is Here,1976,16mm film (color |  sound),8,,Film,Film,5/15/2002,N,157275
La Petite vendeuse de soleil Little Girl Who Sold the Sun,1998,35mm film (color |  sound),45,,Film,Film,5/2/2002,N,157276
Pioneers and Partners,,16mm film (color |  sound),10,,Film,Film,5/8/2002,N,157407
Point Break,1991,35mm film (color |  sound),123,,Film,Film,10/11/2002,Y,157408
Polychrome Phantasy,1935,16mm film (color |  silent),3,,Film,Film,5/7/2002,Y,157409
Popeye the Sailor,,16mm film (black and white |  sound),8,,Film,Film,5/10/2002,N,157416
Portrait of a Horse,,16mm film (color |  sound),6,,Film,Film,5/20/2002,N,157417
Poultry Pirates,,16mm film (black and white |  sound),9,,Film,Film,5/14/2002,N,157418
Precious Images,,16mm film (color |  sound),7,,Film,Film,5/20/2002,N,157419
Puss and Boots,,16mm film (color |  sound),5,,Film,Film,5/13/2002,N,157420
Reds Take Czechoslovakia,,16mm film (black and white |  sound),3,,Film,Film,5/13/2002,N,157421
Renaissance,,16mm film (color |  sound),9,,Film,Film,5/14/2002,N,157422
Royal Sandwich,,16mm film (color |  sound),10,,Film,Film,5/7/2002,N,157423
Same Old Story,,16mm film (color |  sound),3,,Film,Film,5/15/2002,N,157424
Screw,,16mm film (color |  sound),7,,Film,Film,5/22/2002,N,157425
Shadows,,16mm film (color |  sound),11,,Film,Film,5/21/2002,N,157426
Shout!,,16mm film (color |  sound),1  |  25 sec.,,Film,Film,5/10/2002,N,157427
Show Biz Bugs,,16mm film (color |  sound),7,,Film,Film,5/7/2002,N,157428
Sinkin' in the Bathtub,,16mm film (black and white |  sound),8,,Film,Film,5/8/2002,N,157432
Sister,,16mm film (color |  sound),8,,Film,Film,5/20/2002,N,157433
Sogum (Salt),1985,35mm film (color |  sound),96,,Film,Film,11/8/2002,Y,157434
Sounds of the Forest,,16mm film (color |  sound),9,,Film,Film,5/21/2002,N,157435
Spanking the Monkey,1994,35mm film (color |  sound),101,,Film,Film,5/1/2002,N,157436
Spinnolio,,16mm film (color |  sound),10,,Film,Film,5/20/2002,N,157437
The Spinoff Game,,16mm film (color |  sound),1  |  23 sec.,,Film,Film,5/10/2002,N,157438
A Star is Hatched,1938,16mm film (color |  sound),8,,Film,Film,5/15/2002,N,157439
The Sugarland Express,1974,35mm film (color |  sound),110,,Film,Film,5/3/2002,N,157440
Tender Tale of Cinderella Penquin,,16mm film (color |  sound),10,,Film,Film,5/20/2002,N,157441
The Tennis Lesson,,16mm film (color |  sound),9,,Film,Film,5/15/2002,N,157443
Three Kings,1999,35mm film (color |  sound),115,,Film,Film,5/1/2002,N,157445
Travels of an Ant,,16mm film (color |  sound),9,,Film,Film,5/20/2002,N,157446
The Trial of Mr. Wolf,,16mm film (color |  sound),7,,Film,Film,5/8/2002,N,157447
Trip to Africa,,16mm film (black and white |  sound),9,,Film,Film,5/10/2002,N,157448
Up,,16mm film (color |  sound),8,,Film,Film,5/20/2002,N,157449
La vie sure terre Life on Earth,1998,35mm film (color |  sound),63,,Film,Film,7/2/2002,N,157450
A Visit from Space,,16mm film (color |  sound),11,,Film,Film,5/15/2002,N,157451
The Wall,,16mm film (color |  sound),4,,Film,Film,5/7/2002,N,157452
What a Lion!,,16mm film (black and white |  sound),9,,Film,Film,5/14/2002,N,157453
World Trade Alphabet,2001,35mm film (color |  silent),4,,Film,Film,2/19/2002,N,157455
Yankee Doodle Daffy,c. 1943,16mm film (color |  sound),7,,Film,Film,5/8/2002,N,157456
You...,,16mm film (black and white |  sound),11,,Film,Film,5/15/2002,N,157457
Xala,1975,16mm film (color |  sound),123,,Film,Film,,Y,157556
Rashômon,1950,35mm film (black and white |  sound),88,Gift of James Mulvey,Film,Film,5/1/1954,Y,157557
Spellbound,1945,35mm film (black and white |  sound),111,Gift of ABC Pictures International,Film,Film,6/1/1978,Y,157558
The Adventures of Tom Thumb Jr.,1940,16mm film (color |  sound),7,,Film,Film,7/22/2002,N,157787
The Aerodyne,,16mm film (color |  silent),3,,Film,Film,10/25/2002,N,157788
Aftermath,1980,16mm film (color |  silent),8,,Film,Film,10/17/2002,N,157789
Agnus Dei Kinder Synapse,1991,16mm film (color |  silent),4,,Film,Film,10/30/2002,N,157790
Airs,1976,16mm film (color |  silent),18,,Film,Film,10/24/2002,N,157791
Airshaft,,16mm film (color |  silent),3,,Film,Film,10/31/2002,N,157792
Alcove in the Palazzo Rosso,1990,16mm film (color |  sound),21,,Film,Film,10/24/2002,N,157793
Aleph,,16mm film (color |  silent),6,,Film,Film,10/16/2002,N,157823
Altered Environments: Inquiry into the American Highway,,16mm film (color |  sound),9,,Film,Film,7/24/2002,N,157840
America is Waiting,1982,16mm film (black and white |  sound),4,Purchase from Stan Brakhage,Film,Film,10/15/2002,N,157843
Apparent Motion,1975,16mm film (color |  silent),21,,Film,Film,10/24/2002,N,157846
Arabesque for Kenneth Anger,1960,16mm film (color |  sound),5,,Film,Film,10/16/2002,N,157858
Art Time,,16mm film (color |  sound),8,,Film,Film,7/17/2002,N,157865
Attack in the Central Pacific: Makin and Tarawa,1951,16mm film (black and white |  sound),26,,Film,Film,7/23/2002,N,157878
Awakening in the Pacific,1951,16mm film (black and white |  sound),26,,Film,Film,7/23/2002,N,157881
Betty Boop: Snow White,1933,16mm film (black and white |  sound),7,,Film,Film,7/18/2002,N,158075
A Bird's Life,1973,16mm film (color |  sound),9,,Film,Film,7/17/2002,N,158079
Bookstalls,1979,16mm film (color |  silent),7,,Film,Film,10/29/2002,N,158082
Breakaway,1966,16mm film (black and white |  sound),3,Purchase from Stan Brakhage,Film,Film,10/3/2002,N,158084
By Night with Torch and Spear,1979,16mm film (color |  silent),6,,Film,Film,10/29/2002,N,158089
Cab Calloway: Minnie the Moocher,,16mm film (black and white |  sound),3,,Film,Film,7/24/2002,N,158093
Camera on Russia,,16mm film (black and white |  sound),8,,Film,Film,7/24/2002,N,158095
The Cat That Hated People,1948,16mm film (color |  sound),7,,Film,Film,7/22/2002,N,158097
Cavern,,16mm film (color |  sound),5,,Film,Film,7/24/2002,N,158105
The Chalice,,16mm film (color |  sound),3,,Film,Film,7/24/2002,N,158106
Charmed Particles,1979,16mm film (black and white |  silent),81,,Film,Film,10/3/2002,N,158107
Chartres Series,,16mm film (color |  silent),9,,Film,Film,11/4/2002,N,158109
Count Basie: One O'Clock Jump,,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,158112
Current Events,,16mm film (color |  sound),8,,Film,Film,7/23/2002,N,158114
Damaged Film Loop,1973–1974,16mm film (color |  silent),3,,Film,Film,11/4/2002,N,158115
Dark Night of the Soul,2002,16mm film (color |  silent),3,,Film,Film,11/1/2002,N,158165
Diving Sequence,,16mm film (black and white |  sound),5,,Film,Film,7/30/2002,N,158167
Doin' What the Crowd Does,,16mm film (color |  sound),5,,Film,Film,7/17/2002,N,158173
Dream of Wild Horses,,16mm film (color |  sound),6,,Film,Film,7/29/2002,N,158175
Duke Ellington: Caravan,,16mm film (black and white |  sound),4,,Film,Film,7/25/2002,N,158181
Duke Ellington: Mood Indigo,,16mm film (black and white |  sound),5,,Film,Film,7/25/2002,N,158183
Duke Ellington: Solitude,,16mm film (black and white |  sound),4,,Film,Film,7/30/2002,N,158184
Duke Ellington: Sophisticated Lady,,16mm film (black and white |  sound),4,,Film,Film,7/26/2002,N,158186
Duke Ellington: The Hawk Talks,,16mm film (black and white |  sound),4,,Film,Film,7/25/2002,N,158188
Duke Ellington: The Mooch,,16mm film (black and white |  sound),5,,Film,Film,7/26/2002,N,158190
Edward Quits the Throne,,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,158193
The Extraordinary Child,1954,16mm film (black and white |  silent),13,,Film,Film,10/17/2002,N,158194
Falling Out,,16mm film (black and white and color |  sound),5,,Film,Film,7/22/2002,N,158196
Felix: Two Lip Time,,16mm film (black and white |  silent),8,,Film,Film,8/2/2002,N,158203
Festival in London,,16mm film (color |  sound),10,,Film,Film,7/24/2002,N,158204
Frameline,1983,16mm film (black and white |  sound),23,,Film,Film,10/24/2002,N,158205
Furies,1977,16mm film (color |  sound),3,,Film,Film,7/24/2002,N,158212
Gale Storm: Swinging on a Star,,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,158219
Garden,,16mm film (color |  sound),9,,Film,Film,8/2/2002,N,158221
Geography of the Body,1943,16mm film (black and white |  sound),8,,Film,Film,10/3/2002,N,158257
God Bless America,,16mm film (color |  sound),6,,Film,Film,7/16/2002,N,158259
Gold,,16mm film (black and white |  sound),11,,Film,Film,7/30/2002,N,158261
The Great Astaire,,16mm film (black and white |  sound),6,,Film,Film,7/24/2002,N,158262
Ham and Hattie: Sailing,,16mm film (color |  sound),7,,Film,Film,7/17/2002,N,158263
Hank Fort: Save Your Confederate Money,,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,158264
The Heckling Hare,1941,16mm film (color |  sound),7,,Film,Film,7/23/2002,N,158265
Hobby,,16mm film (color |  sound),8,,Film,Film,7/1/2002,N,158266
Holland Animation,,16mm film (color |  sound),9,,Film,Film,7/17/2002,N,158267
The House of Mirth,2000,35mm film (color |  sound),140,,Film,Film,7/29/2002,N,158268
Huge Pupils,1968,16mm film (color |  silent),36,,Film,Film,10/4/2002,N,158269
I Love to Singa,1936,16mm film (color |  sound),8,,Film,Film,7/23/2002,N,158270
Improbable History of Mr. Peabody: George Armstrong Custer,1960,16mm film (color |  sound),5,,Film,Film,7/18/2002,N,158271
In continuo,1971,16mm film (color |  sound),11,,Film,Film,7/18/2002,N,158272
Ink Spots: If I Didn't Care,,16mm film (black and white |  sound),4,,Film,Film,7/24/2002,N,158364
Inquiry Into Growth of American Cities,,16mm film (color |  sound),9,,Film,Film,7/18/2002,N,158366
Inside the Jogger,,16mm film (color |  sound),10,,Film,Film,7/22/2002,N,158370
The Invisible Woman,,16mm film (black and white |  sound),9,,Film,Film,7/16/2002,N,158372
Jack Teagarden: Wolverine Blues,,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,158373
Janis Ian: Night Rains,,16mm film (color |  sound),5,,Film,Film,7/18/2002,N,158375
Jiveroo Soundies,,16mm film (black and white |  sound),11,,Film,Film,7/18/2002,N,158378
Les Brown: I've Got the World On a String,,16mm film (black and white |  sound),4,,Film,Film,7/26/2002,N,158381
Lionel Hampton: Slide |  Hamp |  Slide,,16mm film (black and white |  sound),3,,Film,Film,7/26/2002,N,158382
Lionel Hampton: Vibe Boogie,,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,158383
The Hurt Locker,2008,35mm film (color |  sound),131,Gift of Summit Entertainment,Film,Film,3/10/2011,Y,158578
The Turin Horse,2011,35mm film (black and white |  sound),155,Purchase from the Cinema Guild. Funded by The Contemporary Arts Council of The Museum of Modern Art,Film,Film,2/8/2012,Y,158839
Institute Benjamenta |  or This Dream That One Calls Human Life,1995,35mm film (black and white |  sound),104,Purchase from Zeitgeist Films,Film,Film,2/8/2012,Y,158891
The PianoTuner of EarthQuakes,2005,35mm film (black and white and color |  sound),99,Purchase from Zeitgeist Films,Film,Film,2/8/2012,N,158896
Little Red Riding Rabbit,,16mm film (color |  sound),7,,Film,Film,7/1/2002,N,158900
The Lost Films,,16mm film (color |  silent),49,,Film,Film,10/10/2002,N,158912
Love Is the Devil: Study for a Portrait of Francis Bacon,1998,35mm film (color |  sound),91,,Film,Film,10/14/2002,N,158913
Magical Maestro,,16mm film (color |  sound),6,,Film,Film,7/22/2002,N,158914
The Man's Angle,,16mm film (black and white |  sound),9,,Film,Film,7/18/2002,N,158915
March of Time: Malaya - Fight Against an Unseen Enemy,,16mm film (black and white |  sound),26,,Film,Film,7/23/2002,N,158916
Media Hype,,16mm film (color |  sound),1  |  20 sec.,,Film,Film,7/24/2002,N,158917
Mister Tompkins Inside Himself,1962,16mm film (color |  sound),42,,Film,Film,10/15/2002,N,158921
The Mole in the Zoo,1974,16mm film (color |  sound),7,,Film,Film,8/2/2002,N,158923
Mother Goose Stories,,16mm film (color |  sound),11,,Film,Film,7/18/2002,N,158926
The Negro in Entertainment,,16mm film (black and white |  sound),11,,Film,Film,7/23/2002,N,158927
Memento Mori,,16mm film (black and white |  sound),3,,Film,Film,7/30/2002,N,158929
Mental Block,,16mm film (color |  sound),4,,Film,Film,7/23/2002,N,158930
Mickey Mouse: Karnival Kid,,16mm film (black and white |  sound),8,,Film,Film,7/17/2002,N,158931
Contagion,2011,35mm film (color |  sound),106,Gift of Warner Bros.,Film,Film,2/8/2012,Y,158932
The Good German,2006,35mm film (black and white |  sound),105,Gift of Warner Bros.,Film,Film,2/8/2012,Y,158933
Hereafter,2010,35mm film (color |  sound),129,Gift of Warner Bros.,Film,Film,2/8/2012,Y,158934
Good Night |  and Good Luck.,2005,35mm film (black and white |  sound),93,Gift of Warner Bros.,Film,Film,2/8/2012,Y,158935
Meek's Cutoff,2010,35mm film (color |  sound),104,Gift of Oscilloscope Laboratories,Film,Film,2/8/2012,Y,158936
A Film Unfinished,2010,35mm film (color |  sound),91,Gift of Oscilloscope Laboratories,Film,Film,2/8/2012,Y,158937
Gravity Was Everywhere Back Then,2010,Video,70,Given anonymously,Video,Film,2/8/2012,Y,158938
Ultra Violet for Sixteen Minutes,2011,Video (color |  sound),16,Gift of the Artist,Video,Film,2/8/2012,Y,158939
Alice's House,2007,35mm film (color |  sound),92,Gift of Figa Films,Film,Film,2/8/2012,Y,158940
Popeye: Never Kick a Woman,1936,16mm film (black and white |  sound),6,,Film,Film,7/16/2002,N,159395
New York-Rome-Barcelona-Brussels,,16mm film (color |  silent),7,,Film,Film,10/29/2002,N,159396
Nick and Sugar,,16mm film (color |  sound),4,,Film,Film,7/23/2002,N,159397
The Old Mill,1937,16mm film (color |  sound),9,,Film,Film,7/18/2002,N,159398
Olympiad: Fest der Schönheit (Men's Diving Sequence),1938,16mm film (black and white |  sound),4,,Film,Film,7/19/2002,N,159399
Operation Fougasse,,16mm film (black and white |  sound),6,,Film,Film,7/24/2002,N,159418
Ouch! Ouch!,,16mm film (color |  sound),8,,Film,Film,7/1/2002,N,159428
The Last Winter,2006,35mm film (color |  sound),101,Gift of IFC Films,Film,Film,3/3/2008,Y,159429
Pathé News: Grace Kelly,,16mm film (black and white |  sound),4,,Film,Film,7/26/2002,N,159430
Peggy Lee: I Cover the Waterfront,,16mm film (black and white |  sound),4,,Film,Film,7/24/2002,N,159431
Peggy Lee: Manana,,16mm film (black and white |  sound),3,,Film,Film,7/26/2002,N,159432
Popeye in Goonland,,16mm film (black and white |  sound),8,,Film,Film,7/16/2002,N,159433
Popeye: A Date to Skate,,16mm film (black and white |  sound),7,,Film,Film,7/16/2002,N,159434
Popeye: A Dream Walking,,16mm film (black and white |  sound),8,,Film,Film,7/17/2002,N,159435
Popeye: Beware of Barnacle Bill,,16mm film (black and white |  sound),7,,Film,Film,7/22/2002,N,159436
Popeye: Dance Contest,,16mm film (black and white |  sound),7,,Film,Film,7/22/2002,N,159437
Popeye: Let's Celebrake,,16mm film (black and white |  sound),7,,Film,Film,7/17/2002,N,159438
Portrait of a Horse,,16mm film (color |  sound),6,,Film,Film,7/1/2002,N,159439
Prince Charming Magoo,,16mm film (black and white |  sound),5,,Film,Film,7/26/2002,N,159440
Push,,16mm film (color |  sound),10,,Film,Film,7/19/2002,N,159441
Rain Dance,,16mm film (color |  sound),2,,Film,Film,7/29/2002,N,159442
Raygun's Nightmare,,16mm film (color |  sound),7,,Film,Film,7/18/2002,N,159443
Reflexes,,16mm film (black and white |  sound),7,,Film,Film,7/23/2002,N,159444
Report,1963–1967,16mm film (black and white |  sound),13,Purchase from Stan Brakhage,Film,Film,10/15/2002,N,159445
The Rose,,16mm film (color |  sound),10,,Film,Film,7/17/2002,N,159454
Sea Dream,,16mm film (color |  sound),6,,Film,Film,7/18/2002,N,159456
Silence,,16mm film (color |  sound),7,,Film,Film,7/16/2002,N,159457
Snipe Clam Grapple,,16mm film (color |  sound),10,,Film,Film,7/17/2002,N,159458
Song of Victory,,16mm film (color |  sound),9,,Film,Film,7/22/2002,N,159459
The Stranger,,16mm film (color |  sound),5,,Film,Film,7/24/2002,N,159460
Sundae in New York,,16mm film (color |  sound),4,,Film,Film,7/30/2002,N,159461
Switch Center,2002,16mm film (color |  sound),11,,Film,Film,1/23/2003,N,159462
Take the 5:10 to Dreamland,1977,16mm film (black and white |  silent),5,Purchase from Stan Brakhage,Film,Film,10/2/2002,N,159463
Teresa Brewer: Honky Tonkin',,16mm film (black and white |  sound),3,,Film,Film,7/25/2002,N,159464
La Teta i La Luna Tit and the Moon,1994,35mm film (color |  sound),90,,Film,Film,10/14/2002,N,159466
This is Not a Museum,,16mm film (color |  sound),11,,Film,Film,7/18/2002,N,159467
Those Love Pangs,1914,16mm film (black and white |  silent),9,,Film,Film,7/24/2002,N,159468
To Live,,16mm film (black and white |  sound),7,,Film,Film,7/29/2002,N,159469
To Spring,,16mm film (color |  sound),9,,Film,Film,7/16/2002,N,159470
Tom and Jerry: Johann Mouse,,16mm film (color |  sound),8,,Film,Film,7/17/2002,N,159471
Tom and Jerry: Cruise Cat,1952,16mm film (color |  sound),7,,Film,Film,7/23/2002,N,159472
Toy Town Hall,,16mm film (color |  sound),7,,Film,Film,7/22/2002,N,159473
Untitled (Two sheets of paper and table),2004,Video (color |  silent),1:41,Gift of the artists,Video,Media and Performance Art,2/16/2012,Y,159599
Untitled (Cotton |  thread |  mirror |  and table),2007,Video (color |  silent),1:56,Acquired through the generosity of The Contemporary Arts Council of The Museum of Modern Art,Video,Media and Performance Art,2/16/2012,Y,159602
Untitled (Paper |  light |  and wall),2008,Video (color |  silent),1:18,Acquired through the generosity of The Contemporary Arts Council of The Museum of Modern Art,Video,Media and Performance Art,2/16/2012,Y,159603
Untitled (Steel ball and table),2009,Video (color |  silent),1:03,Acquired through the generosity of The Contemporary Arts Council of The Museum of Modern Art,Video,Media and Performance Art,2/16/2012,Y,159604
_Untitled_,1966,Video (black and white |  sound),7:48,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159613
Self-Portrait with Head,1967,8mm film transferred to video (black and white |  silent),4:08,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159615
Die süße Nummer: Ein friedliches Konsumerlebnis,1968,Video (black and white |  sound),6:10,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159619
_Untitled_,1968,Video (black and white |  silent),1:47,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159620
_Untitled_,1968/1973,Video (black and white |  silent),1  |  20 sec.,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159621
Trio A,1978,16mm film (black and white |  silent),10,,Film,Film,10/30/2002,N,159624
Tumbleweeds (excerpt),1925,16mm film (black and white |  sound),8,,Film,Film,7/3/2002,N,159625
The Ugly Duckling,1939,16mm film (color |  sound),9,,Film,Film,7/22/2002,N,159626
Unglassed Windows Cast a Terrible Reflection,1953,16mm film (black and white |  silent),29,,Film,Film,10/17/2002,N,159627
Valentine de las Sierras,,16mm film (color |  sound),9,,Film,Film,10/8/2002,N,159628
Vaudeville De Luxe,1979,16mm film (color |  silent),8,,Film,Film,10/29/2002,N,159629
Very Grim Fairy Tales,,16mm film (color |  sound),3,,Film,Film,7/30/2002,N,159630
Very Nice Very Nice,,16mm film (black and white |  sound),7,,Film,Film,7/17/2002,N,159633
99 Years of My Life,2003,Video (color |  sound),33,Purchase from the Artist,Video,Film,6/10/2008,Y,159634
War in the North - The Aleutians,1951,16mm film (black and white |  sound),26,,Film,Film,7/23/2002,N,159635
Water Babies,,16mm film (color |  sound),8,,Film,Film,7/18/2002,N,159636
Water |  Water |  Everywhere,,16mm film (black and white |  sound),9,,Film,Film,7/24/2002,N,159637
We Will Never Be Young Again,,16mm film (black and white |  sound),5,,Film,Film,7/23/2002,N,159638
Wedding Belts,,16mm film (black and white |  sound),6,,Film,Film,7/22/2002,N,159639
When I'm Rich,,16mm film (color |  sound),5,,Film,Film,7/19/2002,N,159641
The White Rose,1967,16mm film (black and white |  silent),7,Purchase from Stan Brakhage,Film,Film,10/3/2002,N,159642
The Wise Little Men,,16mm film (color |  sound),8,,Film,Film,7/18/2002,N,159643
Woody Woodpecker: Have Gun |  Can't Travel,,16mm film (color |  sound),6,,Film,Film,7/17/2002,N,159644
The World Is Not Enough,1999,35mm film (color |  sound),128,Courtesy of Eon Productions Ltd. |  Barbara Broccoli and Michael G. Wilson.,Film,Film,12/23/2002,N,159646
Un zoo la nuit,1987,35mm film (color |  sound),116,,Film,Film,8/21/2002,N,159648
Body Tape,1970,Video (black and white |  sound),4:03,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159666
Fragmente Burgenland (Fragments Burgenland),1970,16mm film transferred to video (color |  silent),2:32,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159667
Hauchtext: Liebesgedicht (Breath Text: Love Poem),1970,Video (black and white |  sound),2:24,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159669
_Untitled_,1970,8mm film transferred to video (color |  silent),0:15,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159670
Facing a Family,1971,Video (black and white |  sound),4:37,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159673
_Untitled_,1971-74,Video (black and white |  sound),5:37,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159676
Interrupted Line,1972,16mm film transferred to video (black and white |  sound),16:38,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Film,2/16/2012,Y,159678
Asemie - die Unfähigkeit |  sich durch Mienenspiel ausdrücken zu können (Asemie - The Inability to Express Oneself Through Facial Expression),1973,Video (black and white |  sound),7:12,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159679
_Untitled_,1973,16mm film transferred to video (black and white |  silent),4:44,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159705
Hyperbulie,1973,Video (black and white |  sound),6:25,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159708
_Untitled_,1973,16mm film transferred to video (color |  sound),8:16,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159710
...Remote...Remote...,1973,16mm film (black and white |  sound),9:49,Purchase from Charim Galerie |  2007. Gift of VALIE EXPORT and Miryam and Daniel Charim |  2012,Film,Film,6/1/2007,Y,159711
Body Politics,1974,Video (black and white |  sound),2:16,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159712
Raumsehen und Raumhören (Space Seeing - Space Hearing),1974,Video (black and white |  sound),6:21,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159713
_Untitled_,1977,Video (color and black and white |  sound),16:31,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159716
Adjungierte Dislokationen II (Adjunct Dislocations II),1978,Video (black and white |  sound),17:18,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159718
I (Beat (It)),1978,Video (black and white |  sound),39:25:00,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159720
Restringierter Code (Restricted Code),1979,Video (black and white |  sound),30:39:00,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159721
Syntagma,1983,16mm film transferred to video (color |  sound),30:39:00,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Film,2/16/2012,Y,159723
Die Zweiheit der Natur (The Duality of Nature),1986,Video (color |  sound),2:10,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159725
TAPP und TASTKINO (TAP and TOUCH CINEMA),1969 (1989),Video (black and white |  sound),1:11,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159727
The voice as performance |  act and body,2007,Video (color |  sound),11:34,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159731
...I turn over the pictures of my voice in my head,2008,Video (color |  sound),11: 34 ,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159732
Anagrammatische Komposition mit Würfelspiel von VALIE EXPORT (nach W.A. Mozart |  Klavier) Für Sopransaxophon (Anagrammatical Compostion with Dice by VALIE EXPORT (W.A. Mozart |  Piano) for Soprano Saxophone),2010,Video (black and white |  sound),5:48,Gift of VALIE EXPORT and Miryam and Daniel Charim,Video,Media and Performance Art,2/16/2012,Y,159733
About Schmidt,2002,35mm film (color |  sound),125,,Film,Film,3/7/2003,N,159737
Above San Francisco,1973,35mm film (color |  sound),44,,Film,Film,5/14/2003,N,159738
Commercials for Forming a Sculpture Drama in Manhattan,1974,16mm film transferred to video (black and white |  sound),2,The Modern Women's Fund,Video,Media and Performance Art,2/16/2012,Y,159756
25 Windows: A Portrait of Bonwit Teller,1976,16mm film transferred to video (color |  sound),16,The Modern Women's Fund,Video,Media and Performance Art,2/16/2012,Y,159758
Lynn Turning Into Roberta,1978,16mm film transferred to video (color |  sound),5:30,The Modern Women's Fund,Video,Media and Performance Art,2/16/2012,Y,159759
Desire |  Inc,1990,Video (color |  sound),26,The Modern Women's Fund,Video,Media and Performance Art,2/16/2012,Y,159761
Seduction of a Cyborg,1994,Video (color |  sound),7,The Modern Women's Fund,Video,Media and Performance Art,2/16/2012,Y,159762
The Complete Electronic Diaries,1986-94,Video (color |  sound),76,The Modern Women's Fund,Video,Media and Performance Art,2/16/2012,Y,159764
A Study of the Relationships Between Inner and Outer Space,1969,16mm film (black and white |  sound),24,Acquired through the generosity of Robert Speyer |  the Latin American and Caribbean Fund |  Jill Kraus |  Beatriz and Andres von Buch |  Estrellita Brodsky |  Adriana Cisneros de Griffin |  Mauro Herlitzka |  Marie-Josée Kravis |  Raul Naón |  Carlos Padula |  Gonzalo Parodi |  and Ernesto Poma ,Installation,Media and Performance Art,2/16/2012,Y,159779
Babettes gaestebud (Babette's Feast),1987,35mm film (color |  sound),103,,Film,Film,5/21/2003,N,159780
Time As Activity - Düsseldorf,1969,16mm film (black and white |  silent),13,Acquired through the generosity of Robert Speyer |  the Latin American and Caribbean Fund |  Jill Kraus |  Beatriz and Andres von Buch |  Estrellita Brodsky |  Adriana Cisneros de Griffin |  Mauro Herlitzka |  Marie-Josée Kravis |  Raul Naón |  Carlos Padula |  Gonzalo Parodi |  and Ernesto Poma ,Installation,Media and Performance Art,2/16/2012,Y,159781
Film 18 Paris IV. 70,1970,16mm film (black and white |  sound),9:16,Acquired through the generosity of Robert Speyer |  the Latin American and Caribbean Fund |  Jill Kraus |  Beatriz and Andres von Buch |  Estrellita Brodsky |  Adriana Cisneros de Griffin |  Mauro Herlitzka |  Marie-Josée Kravis |  Raul Naón |  Carlos Padula |  Gonzalo Parodi |  and Ernesto Poma ,Installation,Media and Performance Art,2/16/2012,Y,159783
